customer_id,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C106354,0,Yes,Yes,33,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,61.29,1948.25,No
C106355,0,Yes,Yes,59,Two year,DSL,Yes,Yes,Yes,Mailed check,43.8,2329.95,No
C106356,0,No,No,22,Month-to-month,Fiber optic,No,No,Yes,Mailed check,73.01,1456.58,No
C106357,0,No,No,30,Month-to-month,DSL,Yes,No,No,Electronic check,35.09,1064.19,No
C106358,0,Yes,No,52,Two year,Fiber optic,No,Yes,No,Electronic check,100.13,4711.53,No
C106359,1,No,No,10,Month-to-month,Fiber optic,No,No,No,Credit card,82.45,752.71,Yes
C106360,0,No,No,53,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,82.06,3934.5,No
C106361,1,Yes,Yes,28,Month-to-month,Fiber optic,No,No,No,Credit card,85.66,2247.61,No
C106362,0,No,No,37,One year,DSL,Yes,No,No,Credit card,70.46,2566.05,No
C106363,0,No,Yes,64,One year,Fiber optic,Yes,Yes,Yes,Credit card,88.59,5562.43,No
C106364,0,No,Yes,20,Month-to-month,DSL,No,No,No,Mailed check,48.64,1001.79,Yes
C106365,0,No,No,26,Month-to-month,DSL,No,Yes,No,Electronic check,50.6,1334.87,No
C106366,0,Yes,Yes,33,Month-to-month,Fiber optic,No,No,No,Mailed check,99.07,3021.7,Yes
C106367,0,Yes,No,25,Two year,Fiber optic,No,No,No,Credit card,71.08,1860.71,No
C106368,1,Yes,No,21,Month-to-month,DSL,No,Yes,Yes,Electronic check,71.09,1475.27,No
C106369,0,Yes,No,31,One year,Fiber optic,Yes,No,No,Mailed check,70.89,2011.94,No
C106370,0,Yes,Yes,54,Two year,Fiber optic,No,No,Yes,Electronic check,79.28,3955.46,No
C106371,0,No,No,30,Month-to-month,No,No,Yes,No,Credit card,42.63,1258.19,No
C106372,0,Yes,Yes,43,Two year,DSL,No,No,Yes,Credit card,53.88,2399.17,No
C106373,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Electronic check,84.88,84.38,Yes
C106374,0,No,No,45,One year,Fiber optic,No,Yes,No,Bank transfer,85.31,3931.36,No
C106375,1,No,Yes,1,Month-to-month,Fiber optic,No,No,No,Credit card,81.05,77.7,Yes
C106376,0,Yes,No,34,One year,DSL,No,Yes,No,Electronic check,53.0,1773.66,No
C106377,0,No,No,20,One year,DSL,Yes,No,Yes,Mailed check,35.25,701.77,No
C106378,0,Yes,No,26,One year,DSL,Yes,Yes,No,Mailed check,52.63,1253.68,No
C106379,1,No,Yes,13,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,85.07,1095.99,No
C106380,0,No,No,9,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,102.58,868.53,Yes
C106381,0,No,No,22,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,95.69,2128.94,No
C106382,0,No,No,62,Two year,No,No,No,Yes,Mailed check,40.96,2380.38,Yes
C106383,0,No,No,28,One year,Fiber optic,No,Yes,Yes,Mailed check,83.34,2379.02,No
C106384,0,Yes,No,26,One year,Fiber optic,No,No,No,Credit card,56.42,1526.41,Yes
C106385,0,Yes,No,52,One year,No,No,No,Yes,Mailed check,18.0,952.55,No
C106386,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,96.12,93.37,No
C106387,0,No,No,24,Month-to-month,Fiber optic,No,No,No,Bank transfer,66.5,1672.92,Yes
C106388,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,94.21,98.45,Yes
C106389,1,No,No,40,One year,DSL,Yes,No,No,Credit card,70.61,2592.33,No
C106390,0,Yes,No,67,Two year,No,Yes,No,No,Credit card,20.45,1260.56,No
C106391,0,Yes,No,54,One year,Fiber optic,Yes,No,Yes,Mailed check,97.07,5364.83,No
C106392,0,Yes,No,55,Two year,Fiber optic,Yes,No,Yes,Bank transfer,95.23,5012.41,No
C106393,0,Yes,No,4,Month-to-month,DSL,No,No,No,Electronic check,35.0,146.59,No
C106394,0,Yes,No,14,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,83.43,1180.07,Yes
C106395,0,Yes,Yes,21,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,82.48,1663.41,No
C106396,0,Yes,No,20,Month-to-month,Fiber optic,No,No,No,Mailed check,84.64,1763.34,Yes
C106397,0,Yes,No,27,Month-to-month,Fiber optic,No,No,Yes,Credit card,83.11,2289.01,Yes
C106398,0,No,No,14,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,86.21,1167.52,No
C106399,0,Yes,No,31,Month-to-month,No,No,Yes,No,Electronic check,18.0,574.67,No
C106400,1,Yes,No,11,One year,DSL,No,No,No,Electronic check,55.23,585.61,No
C106401,0,Yes,No,61,One year,Fiber optic,Yes,No,Yes,Electronic check,88.87,5302.64,No
C106402,1,No,No,49,Two year,No,Yes,No,Yes,Bank transfer,51.91,2387.71,No
C106403,1,No,No,72,Two year,Fiber optic,Yes,No,Yes,Credit card,104.15,7329.39,No
C106404,0,No,No,31,Month-to-month,Fiber optic,No,No,Yes,Electronic check,84.11,2587.94,Yes
C106405,0,Yes,No,51,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,80.48,3775.62,No
C106406,0,No,No,5,One year,No,Yes,No,Yes,Electronic check,29.51,153.37,No
C106407,0,No,Yes,17,One year,Fiber optic,No,Yes,Yes,Mailed check,98.23,1608.8,No
C106408,0,No,No,47,Two year,Fiber optic,No,No,Yes,Credit card,65.35,3180.74,No
C106409,0,No,Yes,1,Month-to-month,DSL,No,Yes,Yes,Credit card,62.16,65.09,Yes
C106410,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,86.64,79.89,Yes
C106411,0,Yes,No,13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,65.31,781.54,Yes
C106412,1,No,Yes,12,Month-to-month,DSL,No,Yes,Yes,Credit card,33.03,361.97,Yes
C106413,0,No,No,18,One year,Fiber optic,Yes,Yes,Yes,Electronic check,70.2,1289.11,Yes
C106414,1,Yes,No,61,One year,No,No,Yes,Yes,Mailed check,45.18,2654.0,No
C106415,0,Yes,No,42,One year,Fiber optic,No,No,Yes,Bank transfer,80.67,3482.89,No
C106416,1,No,No,32,Month-to-month,Fiber optic,No,Yes,No,Credit card,58.07,1818.13,Yes
C106417,0,No,Yes,27,Month-to-month,DSL,No,No,Yes,Mailed check,39.36,1099.05,Yes
C106418,0,Yes,Yes,52,One year,DSL,No,No,Yes,Credit card,41.63,2074.53,No
C106419,0,No,No,36,One year,No,No,No,Yes,Mailed check,36.47,1306.88,No
C106420,0,No,No,17,Month-to-month,Fiber optic,No,No,No,Credit card,65.92,1106.86,Yes
C106421,1,No,Yes,15,Month-to-month,No,Yes,Yes,No,Bank transfer,18.0,276.73,No
C106422,0,Yes,Yes,11,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,95.91,1010.21,No
C106423,0,Yes,No,29,One year,No,Yes,No,Yes,Mailed check,18.0,525.45,No
C106424,0,Yes,No,33,One year,DSL,Yes,No,Yes,Bank transfer,40.11,1210.11,No
C106425,1,Yes,No,22,Month-to-month,Fiber optic,No,Yes,No,Mailed check,95.19,2118.56,No
C106426,0,Yes,Yes,22,Two year,Fiber optic,No,Yes,No,Electronic check,86.27,1770.32,No
C106427,0,No,No,35,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,77.8,2527.71,Yes
C106428,0,No,Yes,1,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,55.95,52.18,Yes
C106429,0,Yes,No,1,Month-to-month,DSL,Yes,Yes,Yes,Credit card,42.2,43.67,No
C106430,1,Yes,No,71,Two year,No,Yes,No,No,Electronic check,25.13,1716.56,No
C106431,0,Yes,Yes,31,One year,Fiber optic,No,Yes,Yes,Electronic check,64.33,2033.0,Yes
C106432,0,Yes,No,11,One year,Fiber optic,No,Yes,No,Mailed check,87.08,937.44,No
C106433,0,Yes,No,51,Two year,No,No,No,Yes,Electronic check,18.0,842.43,No
C106434,0,No,Yes,1,Month-to-month,DSL,No,No,Yes,Mailed check,61.03,57.06,Yes
C106435,1,Yes,No,24,Month-to-month,DSL,No,No,Yes,Credit card,46.04,1089.83,No
C106436,0,No,No,16,Month-to-month,DSL,No,No,Yes,Mailed check,28.52,439.96,Yes
C106437,0,Yes,Yes,27,One year,Fiber optic,Yes,No,No,Credit card,81.3,2118.33,No
C106438,0,No,No,2,Month-to-month,No,No,Yes,Yes,Credit card,18.0,35.15,No
C106439,0,No,Yes,36,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,77.46,2689.45,Yes
C106440,0,No,No,31,One year,Fiber optic,Yes,Yes,No,Mailed check,75.17,2223.45,No
C106441,0,No,No,70,Two year,DSL,No,No,Yes,Bank transfer,51.92,3753.25,No
C106442,0,No,Yes,50,Two year,DSL,No,No,Yes,Mailed check,61.6,2952.72,No
C106443,0,No,No,21,Month-to-month,DSL,No,No,No,Bank transfer,29.24,574.58,No
C106444,0,No,Yes,7,Month-to-month,DSL,No,No,No,Bank transfer,32.66,232.19,Yes
C106445,0,Yes,No,38,Two year,DSL,No,No,No,Bank transfer,68.47,2529.51,No
C106446,0,Yes,No,53,Two year,DSL,No,No,No,Electronic check,60.01,3330.48,No
C106447,0,No,No,14,Month-to-month,Fiber optic,No,No,Yes,Electronic check,76.78,1014.57,Yes
C106448,0,Yes,No,48,Two year,Fiber optic,No,Yes,No,Credit card,86.77,4217.79,No
C106449,0,Yes,No,49,One year,Fiber optic,No,No,No,Credit card,83.28,4085.02,No
C106450,0,Yes,No,7,Month-to-month,DSL,No,No,Yes,Electronic check,59.92,393.43,No
C106451,0,Yes,Yes,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,60.5,56.51,Yes
C106452,0,No,No,19,Month-to-month,DSL,No,No,Yes,Electronic check,47.72,886.88,No
C106453,0,Yes,No,10,Month-to-month,DSL,No,Yes,No,Electronic check,65.56,668.03,Yes
C106454,0,No,No,7,Month-to-month,DSL,Yes,No,Yes,Mailed check,49.89,326.77,No
C106455,0,Yes,No,14,One year,DSL,No,Yes,Yes,Mailed check,39.79,548.93,No
C106456,0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,83.18,1798.04,No
C106457,0,Yes,Yes,27,One year,Fiber optic,Yes,No,Yes,Electronic check,61.75,1734.7,No
C106458,0,No,No,42,One year,DSL,Yes,No,Yes,Mailed check,74.37,3059.95,No
C106459,0,No,No,12,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,84.97,943.85,Yes
C106460,0,No,No,35,One year,DSL,No,No,Yes,Credit card,42.05,1492.45,No
C106461,0,No,No,10,Month-to-month,No,No,No,No,Electronic check,26.45,256.31,No
C106462,0,Yes,Yes,29,One year,No,Yes,Yes,No,Electronic check,33.85,975.41,No
C106463,0,Yes,No,20,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,90.37,1773.88,No
C106464,0,No,No,40,Two year,Fiber optic,No,Yes,Yes,Electronic check,85.24,3431.85,No
C106465,0,No,No,17,Month-to-month,DSL,No,No,Yes,Electronic check,54.72,865.37,Yes
C106466,1,Yes,Yes,21,Two year,DSL,Yes,No,No,Electronic check,72.19,1474.86,No
C106467,0,Yes,Yes,68,One year,No,Yes,Yes,Yes,Bank transfer,27.26,1855.32,No
C106468,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Mailed check,79.14,75.03,Yes
C106469,0,No,Yes,52,One year,Fiber optic,No,No,No,Bank transfer,94.91,4998.38,Yes
C106470,1,No,No,22,Month-to-month,No,No,Yes,No,Credit card,29.98,625.05,Yes
C106471,1,No,Yes,18,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,66.4,1077.0,No
C106472,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,84.78,800.1,No
C106473,0,No,No,30,One year,Fiber optic,No,No,Yes,Bank transfer,100.13,2765.6,Yes
C106474,0,Yes,No,31,Month-to-month,DSL,No,Yes,Yes,Bank transfer,64.84,1881.18,No
C106475,0,No,Yes,37,One year,No,Yes,Yes,Yes,Bank transfer,28.61,1054.51,No
C106476,0,Yes,Yes,18,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,73.59,1237.26,No
C106477,0,No,No,4,Month-to-month,DSL,No,Yes,Yes,Credit card,44.35,167.76,No
C106478,0,Yes,Yes,30,One year,No,No,Yes,Yes,Bank transfer,28.03,880.38,No
C106479,1,No,No,41,Two year,DSL,No,No,No,Credit card,59.66,2213.19,No
C106480,0,No,Yes,9,Month-to-month,No,No,No,Yes,Credit card,30.98,252.24,No
C106481,0,Yes,No,51,Two year,DSL,No,No,Yes,Electronic check,45.97,2295.57,No
C106482,0,No,No,24,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,47.81,1176.23,No
C106483,1,Yes,No,34,One year,No,Yes,No,Yes,Mailed check,34.74,1214.16,No
C106484,0,No,Yes,1,Month-to-month,No,No,Yes,No,Credit card,45.08,41.18,Yes
C106485,0,No,Yes,30,One year,Fiber optic,Yes,Yes,Yes,Electronic check,94.01,2744.18,No
C106486,0,No,No,27,Month-to-month,No,No,Yes,Yes,Bank transfer,33.83,880.87,No
C106487,0,No,Yes,37,One year,DSL,No,Yes,No,Electronic check,65.29,2232.5,No
C106488,0,No,No,27,Month-to-month,DSL,No,No,Yes,Mailed check,48.05,1314.52,Yes
C106489,0,No,No,2,Month-to-month,No,No,No,Yes,Electronic check,20.88,38.07,Yes
C106490,1,No,Yes,42,One year,No,Yes,No,Yes,Electronic check,26.11,1013.07,No
C106491,1,Yes,No,22,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,85.36,1942.08,No
C106492,0,No,No,56,Two year,DSL,Yes,Yes,No,Bank transfer,68.37,3559.27,No
C106493,1,Yes,Yes,45,One year,Fiber optic,Yes,No,Yes,Credit card,78.46,3555.59,No
C106494,0,No,No,72,Two year,DSL,No,Yes,No,Electronic check,43.86,2955.98,No
C106495,0,No,No,3,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,66.88,207.2,No
C106496,0,No,No,14,One year,No,No,No,Yes,Mailed check,20.88,304.99,Yes
C106497,0,No,No,25,Month-to-month,DSL,Yes,Yes,Yes,Credit card,79.03,1938.37,No
C106498,1,No,No,1,Month-to-month,DSL,No,No,Yes,Electronic check,53.64,54.32,No
C106499,0,Yes,No,3,Month-to-month,Fiber optic,No,No,No,Electronic check,106.39,308.08,Yes
C106500,0,No,No,45,Month-to-month,Fiber optic,No,No,No,Mailed check,60.1,2832.03,No
C106501,0,Yes,Yes,35,One year,DSL,No,Yes,Yes,Credit card,72.6,2539.7,No
C106502,1,No,Yes,26,Month-to-month,No,No,No,Yes,Electronic check,31.94,834.88,No
C106503,0,No,No,1,Month-to-month,No,No,Yes,No,Mailed check,47.0,42.73,Yes
C106504,0,No,No,30,One year,DSL,No,Yes,Yes,Electronic check,57.94,1650.42,No
C106505,0,Yes,No,11,Month-to-month,Fiber optic,No,No,Yes,Electronic check,86.57,995.01,Yes
C106506,0,No,No,28,Month-to-month,No,No,No,Yes,Credit card,19.38,502.69,No
C106507,1,Yes,No,43,One year,Fiber optic,Yes,No,Yes,Mailed check,81.72,3430.99,No
C106508,0,Yes,No,26,One year,Fiber optic,Yes,No,Yes,Mailed check,85.01,2091.56,No
C106509,0,Yes,No,54,One year,DSL,No,Yes,No,Credit card,44.86,2479.24,No
C106510,0,No,No,60,Two year,No,No,No,Yes,Bank transfer,20.05,1142.64,No
C106511,0,No,No,55,Two year,No,No,No,Yes,Credit card,18.0,1018.07,No
C106512,1,Yes,Yes,13,Month-to-month,Fiber optic,No,No,Yes,Electronic check,72.81,947.83,No
C106513,0,Yes,Yes,43,Two year,No,No,Yes,No,Bank transfer,18.0,799.7,No
C106514,0,No,Yes,19,Month-to-month,Fiber optic,Yes,No,No,Electronic check,83.05,1525.41,Yes
C106515,0,No,No,5,One year,Fiber optic,Yes,Yes,No,Bank transfer,86.37,444.51,Yes
C106516,0,No,No,1,Month-to-month,No,No,Yes,No,Mailed check,42.7,44.36,No
C106517,0,No,Yes,23,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,98.66,2234.17,No
C106518,0,No,No,68,One year,Fiber optic,Yes,No,No,Mailed check,75.41,5242.44,No
C106519,0,Yes,No,9,Month-to-month,DSL,Yes,No,Yes,Credit card,57.56,489.14,Yes
C106520,1,Yes,Yes,15,One year,DSL,Yes,Yes,Yes,Mailed check,59.55,886.64,No
C106521,0,Yes,Yes,6,Month-to-month,Fiber optic,No,No,Yes,Electronic check,67.72,381.83,Yes
C106522,0,Yes,No,48,One year,Fiber optic,No,No,Yes,Bank transfer,82.85,3815.24,Yes
C106523,0,No,No,52,One year,No,No,No,No,Electronic check,18.67,996.89,No
C106524,1,No,Yes,20,One year,No,Yes,Yes,Yes,Bank transfer,18.0,342.17,No
C106525,0,Yes,Yes,14,Month-to-month,Fiber optic,No,No,No,Bank transfer,93.83,1279.89,Yes
C106526,0,Yes,Yes,43,One year,No,No,No,No,Mailed check,23.26,947.89,No
C106527,0,Yes,No,29,Month-to-month,Fiber optic,No,No,Yes,Electronic check,83.41,2206.63,Yes
C106528,0,Yes,No,37,One year,DSL,No,No,Yes,Credit card,64.46,2213.66,No
C106529,0,No,No,30,One year,No,Yes,Yes,No,Credit card,26.87,730.62,No
C106530,0,No,No,39,Month-to-month,DSL,Yes,No,Yes,Credit card,47.38,1685.48,No
C106531,0,Yes,No,43,One year,Fiber optic,No,No,Yes,Bank transfer,74.57,3308.61,No
C106532,1,No,No,4,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,95.72,373.87,Yes
C106533,0,No,Yes,58,Two year,Fiber optic,Yes,No,Yes,Credit card,59.24,3341.29,No
C106534,0,Yes,Yes,52,Two year,No,Yes,No,No,Mailed check,24.64,1285.16,No
C106535,0,No,No,51,Two year,Fiber optic,No,No,Yes,Mailed check,89.05,4468.12,No
C106536,1,No,No,32,Two year,Fiber optic,No,Yes,Yes,Electronic check,67.92,2165.64,No
C106537,0,No,No,3,Month-to-month,DSL,Yes,No,Yes,Bank transfer,74.86,231.39,Yes
C106538,1,No,No,48,Two year,Fiber optic,No,No,No,Credit card,81.34,3554.44,No
C106539,0,No,No,32,One year,Fiber optic,No,Yes,Yes,Mailed check,83.38,2411.8,No
C106540,1,Yes,Yes,1,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,106.29,95.78,Yes
C106541,0,Yes,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Mailed check,97.53,96.23,Yes
C106542,0,No,No,68,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,93.98,5896.29,No
C106543,0,Yes,No,65,One year,Fiber optic,No,Yes,Yes,Electronic check,87.95,5624.02,No
C106544,0,No,No,58,Two year,Fiber optic,No,No,Yes,Mailed check,100.38,5272.81,No
C106545,1,Yes,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,92.06,96.5,No
C106546,0,No,No,30,Two year,DSL,No,No,No,Electronic check,43.47,1262.21,No
C106547,0,Yes,Yes,18,Two year,Fiber optic,No,No,No,Credit card,105.7,1821.38,No
C106548,0,No,No,12,Month-to-month,DSL,No,No,Yes,Credit card,86.47,954.86,No
C106549,0,No,Yes,36,Two year,No,No,Yes,Yes,Credit card,27.84,1009.55,No
C106550,0,Yes,No,16,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,86.57,1354.87,Yes
C106551,0,Yes,No,37,Month-to-month,No,No,Yes,Yes,Bank transfer,26.3,962.43,Yes
C106552,1,No,No,23,Month-to-month,Fiber optic,No,No,Yes,Credit card,58.68,1383.36,No
C106553,0,No,No,40,One year,No,No,Yes,Yes,Credit card,27.03,1024.09,No
C106554,0,No,No,47,Two year,Fiber optic,No,Yes,Yes,Credit card,76.25,3531.26,No
C106555,0,No,No,32,Two year,No,No,Yes,No,Bank transfer,18.0,560.25,No
C106556,0,No,No,5,Month-to-month,DSL,No,Yes,No,Electronic check,57.22,264.59,Yes
C106557,1,No,Yes,26,One year,No,No,No,No,Electronic check,18.0,425.27,No
C106558,0,No,Yes,30,One year,DSL,Yes,No,No,Electronic check,63.75,1784.75,Yes
C106559,0,No,Yes,40,Month-to-month,Fiber optic,No,No,Yes,Credit card,112.1,4125.78,No
C106560,0,No,Yes,65,Two year,Fiber optic,Yes,No,Yes,Mailed check,82.2,5283.38,No
C106561,0,No,No,4,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,105.65,426.78,Yes
C106562,0,Yes,Yes,1,Month-to-month,DSL,No,No,No,Bank transfer,35.3,33.74,No
C106563,0,Yes,No,2,Month-to-month,DSL,No,No,Yes,Electronic check,47.61,86.28,No
C106564,0,No,No,10,One year,DSL,No,Yes,No,Electronic check,65.9,686.07,No
C106565,0,Yes,No,48,Two year,Fiber optic,Yes,No,No,Credit card,89.85,3955.12,No
C106566,0,Yes,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,95.69,93.96,Yes
C106567,0,Yes,Yes,26,One year,DSL,Yes,No,Yes,Electronic check,53.65,1411.06,No
C106568,0,Yes,Yes,1,Month-to-month,DSL,No,Yes,Yes,Bank transfer,44.73,43.52,No
C106569,0,No,Yes,46,Two year,DSL,No,Yes,Yes,Electronic check,59.13,2485.96,No
C106570,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,73.72,73.42,Yes
C106571,1,No,No,57,Two year,Fiber optic,No,Yes,No,Bank transfer,72.76,4150.89,No
C106572,0,Yes,No,67,One year,No,No,No,Yes,Credit card,33.71,2276.39,No
C106573,0,No,No,39,One year,Fiber optic,No,Yes,No,Electronic check,82.82,3153.36,Yes
C106574,0,No,No,21,One year,Fiber optic,No,No,No,Electronic check,88.27,1844.35,No
C106575,0,No,Yes,10,Month-to-month,DSL,No,No,No,Bank transfer,49.16,513.58,Yes
C106576,0,No,No,26,Month-to-month,DSL,No,No,Yes,Mailed check,51.31,1264.97,Yes
C106577,0,No,No,3,Month-to-month,Fiber optic,No,Yes,No,Credit card,84.98,255.5,Yes
C106578,0,No,No,1,Month-to-month,DSL,No,No,Yes,Credit card,76.17,79.43,No
C106579,0,Yes,Yes,4,Month-to-month,Fiber optic,No,No,Yes,Credit card,66.8,253.03,No
C106580,0,No,No,8,Month-to-month,DSL,No,No,No,Electronic check,73.23,594.4,Yes
C106581,0,No,No,49,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,86.08,4181.34,No
C106582,0,Yes,Yes,32,One year,No,No,No,Yes,Credit card,41.97,1273.84,No
C106583,0,Yes,No,32,One year,Fiber optic,Yes,No,No,Bank transfer,92.06,2814.8,Yes
C106584,0,No,No,12,Month-to-month,DSL,No,No,No,Electronic check,53.57,597.78,No
C106585,0,Yes,No,48,Two year,DSL,No,Yes,Yes,Mailed check,64.47,3172.11,No
C106586,0,Yes,No,46,Two year,DSL,No,No,Yes,Mailed check,72.84,3393.82,No
C106587,0,No,No,2,Month-to-month,No,No,Yes,Yes,Electronic check,27.41,50.21,Yes
C106588,0,Yes,No,17,One year,Fiber optic,No,No,Yes,Bank transfer,89.29,1436.71,No
C106589,0,Yes,No,70,Two year,DSL,No,Yes,Yes,Electronic check,54.97,4013.68,No
C106590,0,No,No,2,Month-to-month,No,Yes,No,No,Electronic check,23.13,47.42,No
C106591,0,Yes,Yes,28,One year,DSL,No,No,Yes,Bank transfer,35.35,1027.14,Yes
C106592,0,No,No,28,One year,DSL,No,No,Yes,Mailed check,60.47,1608.24,Yes
C106593,0,No,No,19,One year,Fiber optic,No,Yes,No,Credit card,84.13,1463.17,No
C106594,0,No,Yes,13,One year,DSL,No,Yes,Yes,Electronic check,58.91,698.4,No
C106595,0,Yes,No,37,One year,Fiber optic,No,Yes,No,Credit card,77.44,2750.64,No
C106596,0,No,No,8,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,82.84,649.65,Yes
C106597,0,No,Yes,66,Two year,DSL,No,Yes,No,Electronic check,57.15,3650.08,No
C106598,0,Yes,Yes,48,One year,Fiber optic,No,Yes,Yes,Mailed check,95.19,4770.08,No
C106599,0,Yes,No,1,Month-to-month,Fiber optic,No,No,No,Credit card,93.03,95.59,Yes
C106600,0,Yes,No,14,One year,Fiber optic,No,Yes,Yes,Credit card,75.23,1010.55,No
C106601,0,No,No,13,One year,DSL,No,Yes,Yes,Electronic check,59.3,808.6,No
C106602,0,Yes,No,72,Two year,Fiber optic,No,Yes,No,Bank transfer,82.1,5507.44,No
C106603,0,No,Yes,23,One year,Fiber optic,Yes,Yes,Yes,Mailed check,90.51,1873.68,No
C106604,0,No,No,8,Month-to-month,DSL,No,No,Yes,Bank transfer,59.9,467.0,No
C106605,0,Yes,No,1,Month-to-month,No,No,Yes,Yes,Bank transfer,26.27,24.43,Yes
C106606,1,No,Yes,20,Month-to-month,DSL,No,No,Yes,Mailed check,53.9,1058.39,No
C106607,0,No,No,19,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,73.48,1452.69,Yes
C106608,0,No,No,62,One year,DSL,No,No,Yes,Electronic check,73.43,4364.53,No
C106609,0,Yes,Yes,46,Two year,No,Yes,Yes,No,Credit card,25.05,1206.84,No
C106610,1,No,No,49,One year,Fiber optic,No,No,Yes,Mailed check,82.68,4244.99,Yes
C106611,0,No,No,1,Month-to-month,No,No,Yes,Yes,Credit card,19.0,18.81,No
C106612,0,Yes,Yes,49,Month-to-month,DSL,No,No,Yes,Credit card,58.09,2928.94,Yes
C106613,0,No,No,57,Two year,No,Yes,No,Yes,Bank transfer,31.58,1848.19,No
C106614,0,Yes,No,14,Month-to-month,Fiber optic,No,No,No,Electronic check,88.37,1267.66,No
C106615,0,Yes,No,24,One year,DSL,Yes,No,No,Credit card,58.7,1418.68,No
C106616,0,Yes,No,46,Two year,DSL,No,Yes,Yes,Mailed check,80.31,3540.79,No
C106617,0,Yes,No,51,Two year,No,No,Yes,Yes,Credit card,18.57,962.9,No
C106618,0,Yes,No,28,One year,Fiber optic,No,No,Yes,Electronic check,73.27,1908.83,No
C106619,0,Yes,No,44,Two year,DSL,No,No,Yes,Bank transfer,43.57,1739.84,No
C106620,0,Yes,Yes,5,Month-to-month,DSL,No,No,No,Credit card,48.04,221.38,Yes
C106621,0,No,No,29,Two year,DSL,No,No,No,Credit card,73.26,2214.33,No
C106622,0,Yes,Yes,37,One year,Fiber optic,No,No,No,Bank transfer,85.32,2975.36,No
C106623,0,No,Yes,1,Month-to-month,DSL,Yes,Yes,Yes,Credit card,57.13,53.42,No
C106624,0,Yes,Yes,40,Two year,DSL,Yes,Yes,No,Electronic check,27.89,1060.48,No
C106625,0,Yes,No,22,Month-to-month,No,No,Yes,Yes,Mailed check,18.0,402.26,Yes
C106626,0,No,Yes,50,Two year,DSL,Yes,Yes,Yes,Electronic check,41.12,1908.02,No
C106627,1,Yes,No,22,Month-to-month,Fiber optic,No,No,No,Credit card,56.24,1148.33,No
C106628,0,No,No,72,One year,No,No,No,Yes,Mailed check,28.87,1930.51,No
C106629,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,59.53,576.24,Yes
C106630,1,No,No,21,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,94.12,1933.87,No
C106631,0,Yes,No,36,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,97.32,3243.33,No
C106632,0,No,No,48,Two year,Fiber optic,Yes,No,No,Electronic check,74.95,3772.78,No
C106633,0,No,Yes,12,Month-to-month,Fiber optic,Yes,No,No,Credit card,82.77,915.08,No
C106634,0,No,No,31,One year,Fiber optic,No,No,Yes,Mailed check,82.93,2408.47,No
