order_id,customer_id,order_date,channel,status
13709,302,2024-12-25,Organic,completed
13710,3984,2024-04-08,Email,completed
13711,1815,2024-11-08,Referral,returned
13712,3334,2024-03-25,Paid Search,completed
13713,2979,2024-07-09,Email,completed
13714,684,2024-11-13,Paid Search,completed
13715,2061,2024-12-20,Referral,returned
13716,2285,2023-08-27,Organic,completed
13717,660,2024-12-06,Paid Search,cancelled
13718,455,2024-01-23,Paid Search,completed
13719,1058,2024-02-04,Social,completed
13720,1050,2024-11-13,Organic,completed
13721,1117,2024-12-27,Organic,cancelled
13722,1018,2024-11-17,Email,completed
13723,2200,2023-12-19,Organic,returned
13724,1182,2024-11-18,Social,completed
13725,3096,2024-12-27,Social,cancelled
13726,214,2024-11-06,Referral,completed
13727,2508,2024-09-29,Referral,completed
13728,3097,2024-07-31,Organic,completed
13729,1741,2023-10-30,Organic,completed
13730,1286,2024-05-13,Organic,completed
13731,1216,2024-09-16,Email,completed
13732,1317,2024-02-28,Social,completed
13733,477,2024-11-20,Organic,returned
13734,2340,2024-09-10,Paid Search,completed
13735,2514,2024-09-30,Social,completed
13736,1531,2024-09-11,Paid Search,completed
13737,3822,2023-10-05,Social,completed
13738,3654,2023-10-23,Organic,completed
13739,1194,2024-12-13,Social,completed
13740,2954,2024-12-30,Email,completed
13741,474,2024-12-12,Social,returned
13742,3052,2024-12-16,Organic,returned
13743,2967,2023-10-15,Organic,completed
13744,1411,2024-09-16,Referral,completed
13745,1523,2024-05-17,Organic,returned
13746,2366,2024-07-10,Organic,completed
13747,1131,2024-05-24,Organic,completed
13748,2305,2024-12-09,Social,completed
13749,3563,2023-12-26,Referral,completed
13750,1771,2023-12-15,Email,completed
13751,834,2024-12-02,Social,completed
13752,2246,2024-07-19,Paid Search,returned
13753,2629,2024-08-24,Organic,completed
13754,2119,2024-09-21,Paid Search,completed
13755,104,2023-03-24,Organic,completed
13756,2696,2024-01-17,Organic,completed
13757,151,2023-08-16,Paid Search,completed
13758,1650,2024-07-21,Referral,completed
13759,1633,2024-07-11,Paid Search,completed
13760,3386,2024-02-09,Organic,completed
13761,3450,2024-09-07,Social,cancelled
13762,3106,2024-01-04,Email,completed
13763,3284,2024-07-04,Organic,completed
13764,882,2024-08-24,Paid Search,returned
13765,2882,2024-11-18,Email,completed
13766,3013,2024-05-22,Organic,completed
13767,3116,2024-09-06,Social,completed
13768,3176,2023-11-12,Organic,completed
13769,676,2024-02-13,Paid Search,completed
13770,1037,2024-04-16,Paid Search,completed
13771,3131,2024-07-11,Paid Search,completed
13772,610,2024-06-05,Social,completed
13773,507,2024-11-16,Email,completed
13774,3916,2024-03-02,Social,completed
13775,3871,2024-12-28,Organic,cancelled
13776,1348,2024-01-08,Organic,returned
13777,35,2024-09-13,Email,completed
13778,1565,2024-04-16,Email,completed
13779,109,2024-11-06,Referral,completed
13780,596,2024-05-17,Paid Search,completed
13781,904,2024-01-10,Email,completed
13782,3358,2023-11-02,Social,completed
13783,1479,2024-09-30,Paid Search,completed
13784,33,2024-11-01,Referral,completed
13785,2566,2024-11-14,Paid Search,completed
13786,292,2024-03-25,Social,completed
13787,3590,2024-11-21,Social,returned
13788,991,2024-06-15,Social,cancelled
13789,961,2024-03-28,Organic,completed
13790,1562,2024-06-03,Organic,completed
13791,438,2024-06-07,Organic,completed
13792,102,2024-10-03,Paid Search,completed
13793,3666,2024-09-08,Social,completed
13794,3454,2023-12-08,Paid Search,completed
13795,3675,2024-03-10,Social,completed
13796,2718,2024-07-21,Organic,completed
13797,51,2024-12-17,Paid Search,completed
13798,3900,2023-09-27,Social,completed
13799,2848,2024-12-04,Social,completed
13800,1639,2024-07-13,Social,completed
13801,2954,2024-10-07,Paid Search,completed
13802,2279,2024-09-13,Email,completed
13803,2702,2024-10-31,Email,completed
13804,3304,2024-09-05,Referral,completed
13805,3743,2024-05-15,Organic,completed
13806,3184,2023-11-15,Organic,completed
13807,3597,2024-02-17,Social,completed
13808,2284,2024-07-14,Social,completed
13809,1355,2024-02-12,Paid Search,completed
13810,2697,2024-10-11,Organic,completed
13811,2241,2024-10-25,Organic,returned
13812,227,2024-03-19,Email,completed
13813,2317,2024-04-20,Paid Search,completed
13814,1650,2024-03-12,Social,completed
13815,1459,2024-04-13,Organic,completed
13816,2923,2024-05-07,Organic,completed
13817,3553,2023-11-29,Social,completed
13818,805,2023-11-09,Organic,completed
13819,3176,2023-10-13,Referral,completed
13820,703,2024-06-23,Paid Search,completed
13821,2320,2023-08-07,Email,completed
13822,3391,2024-12-08,Paid Search,completed
13823,3629,2024-08-12,Email,returned
13824,1242,2023-10-30,Email,completed
13825,3279,2024-06-13,Email,completed
13826,3523,2024-06-27,Organic,completed
13827,714,2024-02-18,Organic,completed
13828,1514,2024-05-19,Social,completed
13829,3110,2024-11-11,Paid Search,completed
13830,61,2024-12-16,Paid Search,completed
13831,2520,2023-07-14,Organic,completed
13832,1634,2024-04-30,Email,completed
13833,2083,2024-05-25,Email,completed
13834,1652,2023-06-24,Organic,completed
13835,800,2024-11-30,Referral,completed
13836,1390,2024-12-28,Social,completed
13837,3441,2024-12-21,Organic,completed
13838,2463,2024-02-28,Social,completed
13839,1912,2024-05-21,Social,completed
13840,2837,2024-05-11,Referral,completed
13841,756,2024-08-04,Social,completed
13842,341,2023-11-27,Paid Search,completed
13843,2206,2024-10-08,Organic,completed
13844,47,2024-12-26,Email,completed
13845,615,2024-05-12,Referral,completed
13846,2886,2024-12-26,Email,completed
13847,3615,2024-05-23,Social,completed
13848,1146,2024-08-13,Email,returned
13849,1506,2024-06-14,Social,completed
13850,2732,2024-02-13,Referral,completed
13851,3220,2024-07-23,Paid Search,completed
13852,1048,2024-07-11,Social,completed
13853,3311,2024-08-18,Social,completed
13854,3898,2023-11-17,Organic,completed
13855,357,2024-11-14,Organic,completed
13856,905,2024-09-09,Paid Search,completed
13857,2929,2024-08-30,Organic,completed
13858,150,2024-07-16,Organic,completed
13859,1143,2024-07-12,Organic,completed
13860,3380,2024-11-14,Paid Search,completed
13861,2733,2024-08-20,Organic,completed
13862,2578,2024-12-28,Referral,returned
13863,2467,2024-04-19,Paid Search,completed
13864,2016,2024-08-25,Email,completed
13865,3082,2024-02-24,Paid Search,completed
13866,3462,2024-03-04,Paid Search,completed
13867,3179,2024-02-14,Social,returned
13868,1931,2024-07-02,Email,completed
13869,3117,2024-09-22,Paid Search,returned
13870,3039,2024-03-20,Paid Search,completed
13871,1819,2024-10-25,Email,completed
13872,1337,2024-01-09,Organic,completed
13873,1618,2024-05-23,Referral,cancelled
13874,1976,2023-08-06,Email,completed
13875,607,2024-03-02,Paid Search,completed
13876,881,2024-05-15,Organic,completed
13877,417,2024-12-19,Social,completed
13878,298,2024-12-01,Paid Search,completed
13879,2276,2024-12-06,Social,completed
13880,2802,2024-02-21,Organic,completed
13881,2476,2024-07-25,Organic,completed
13882,2932,2024-11-19,Organic,completed
13883,1600,2023-12-11,Paid Search,completed
13884,3198,2024-06-05,Organic,cancelled
13885,3004,2024-04-22,Paid Search,completed
13886,2859,2024-11-21,Email,cancelled
13887,3080,2024-07-02,Organic,completed
13888,936,2024-12-30,Paid Search,returned
13889,2293,2023-09-16,Paid Search,completed
13890,3106,2023-11-01,Paid Search,completed
13891,409,2024-05-11,Paid Search,completed
13892,1000,2023-11-28,Referral,completed
13893,1967,2024-12-16,Social,completed
13894,1633,2024-06-08,Social,completed
13895,3666,2024-08-05,Referral,completed
13896,3021,2023-10-06,Paid Search,completed
13897,166,2024-10-25,Social,completed
13898,1862,2024-12-20,Organic,completed
13899,3067,2024-10-20,Organic,completed
13900,2696,2024-04-01,Paid Search,returned
13901,2161,2024-07-14,Email,completed
13902,346,2024-12-16,Social,completed
13903,3670,2024-09-06,Paid Search,completed
13904,1638,2024-10-26,Referral,completed
13905,601,2023-10-02,Paid Search,completed
13906,343,2024-04-08,Paid Search,completed
13907,3138,2024-11-23,Organic,completed
13908,2472,2024-08-27,Referral,completed
13909,1016,2024-05-06,Organic,completed
13910,2148,2024-05-20,Social,cancelled
13911,3783,2024-09-12,Organic,completed
13912,1976,2024-03-21,Paid Search,completed
13913,1536,2024-07-02,Organic,completed
13914,1238,2024-05-07,Paid Search,cancelled
13915,748,2024-09-23,Paid Search,cancelled
13916,3651,2024-01-09,Email,completed
13917,711,2023-12-07,Referral,completed
13918,222,2024-04-19,Organic,completed
13919,593,2024-12-04,Organic,completed
13920,750,2024-05-29,Email,completed
13921,1682,2023-10-28,Email,completed
13922,3646,2024-11-07,Social,completed
13923,561,2024-10-10,Organic,completed
13924,603,2024-04-16,Organic,completed
13925,1742,2024-10-22,Referral,cancelled
13926,3622,2023-09-14,Organic,completed
13927,3709,2024-10-19,Organic,returned
13928,3799,2024-11-06,Paid Search,cancelled
13929,524,2024-03-31,Social,completed
13930,2834,2024-11-11,Social,completed
13931,2611,2024-05-07,Social,cancelled
13932,128,2023-04-01,Social,completed
13933,2704,2024-03-15,Social,completed
13934,2797,2023-05-10,Email,completed
13935,2645,2024-12-23,Paid Search,completed
13936,872,2024-12-07,Organic,completed
13937,1331,2023-11-21,Paid Search,returned
13938,2229,2024-04-03,Organic,completed
13939,576,2024-11-27,Referral,completed
13940,662,2024-04-04,Paid Search,completed
13941,2805,2024-10-18,Email,returned
13942,685,2024-04-29,Referral,completed
13943,68,2023-12-06,Paid Search,completed
13944,761,2023-12-19,Organic,completed
13945,307,2024-08-28,Email,completed
13946,1137,2024-12-01,Social,completed
13947,3061,2024-08-07,Social,completed
13948,3145,2024-06-12,Paid Search,completed
13949,295,2023-11-16,Organic,completed
13950,2296,2024-10-12,Email,completed
13951,358,2024-06-15,Referral,completed
13952,769,2024-01-24,Email,completed
13953,3134,2024-01-10,Email,completed
13954,3894,2024-06-11,Paid Search,completed
13955,1091,2023-07-14,Organic,completed
13956,3111,2024-03-25,Paid Search,completed
13957,1367,2024-08-21,Social,completed
13958,3137,2024-07-02,Social,completed
13959,2295,2024-05-18,Paid Search,completed
13960,2200,2023-11-18,Paid Search,completed
13961,3237,2024-01-30,Social,completed
13962,2796,2023-11-08,Organic,completed
13963,3888,2023-12-31,Referral,returned
13964,1428,2024-02-21,Organic,completed
13965,3818,2023-12-18,Referral,completed
13966,3317,2024-05-11,Organic,completed
13967,1977,2024-06-07,Social,completed
13968,2011,2024-12-14,Email,completed
13969,3617,2024-07-10,Organic,completed
13970,2371,2024-10-08,Social,completed
13971,1351,2024-11-09,Organic,returned
13972,169,2024-08-10,Organic,completed
13973,1202,2023-12-09,Organic,completed
13974,879,2023-08-22,Paid Search,completed
13975,535,2024-07-11,Organic,completed
13976,2704,2024-06-14,Referral,completed
13977,1556,2023-12-16,Referral,completed
13978,388,2023-08-10,Organic,completed
13979,1312,2024-05-23,Email,completed
13980,585,2024-04-14,Email,completed
13981,2413,2024-11-22,Paid Search,returned
13982,1690,2024-03-08,Organic,completed
13983,3737,2024-06-27,Email,completed
13984,2458,2024-12-05,Paid Search,completed
13985,3077,2024-09-25,Organic,completed
13986,1342,2024-11-16,Paid Search,completed
13987,3036,2024-10-11,Social,cancelled
13988,2963,2024-06-20,Organic,completed
13989,3962,2023-05-22,Paid Search,completed
13990,2664,2024-10-29,Organic,completed
13991,3674,2024-01-26,Organic,completed
13992,3468,2024-04-17,Social,completed
13993,3682,2024-11-02,Social,completed
13994,2306,2024-06-08,Email,completed
13995,904,2023-12-19,Paid Search,completed
13996,2363,2024-07-17,Paid Search,completed
13997,3693,2023-11-27,Paid Search,completed
13998,3899,2023-04-08,Paid Search,completed
13999,3782,2024-10-17,Referral,completed
14000,1756,2023-12-20,Organic,completed
14001,3218,2024-11-19,Social,completed
14002,1955,2023-06-03,Paid Search,completed
14003,2778,2023-12-11,Referral,completed
14004,1716,2024-11-30,Organic,completed
14005,1214,2023-04-22,Social,completed
14006,1760,2024-11-07,Paid Search,completed
14007,1236,2024-11-11,Organic,completed
14008,1673,2023-09-15,Paid Search,completed
14009,2721,2024-07-25,Paid Search,completed
14010,820,2023-07-17,Social,completed
14011,2718,2024-12-18,Social,completed
14012,302,2024-12-25,Social,completed
14013,7,2024-03-28,Social,completed
14014,945,2024-12-21,Social,completed
14015,827,2024-05-15,Social,cancelled
14016,3339,2024-09-26,Paid Search,completed
14017,3043,2024-06-04,Paid Search,completed
14018,2687,2024-01-22,Email,completed
14019,2840,2023-12-31,Organic,completed
14020,2671,2024-01-18,Referral,completed
14021,3314,2023-12-17,Email,completed
14022,2153,2024-08-21,Social,completed
14023,72,2024-11-27,Email,cancelled
14024,3453,2024-10-19,Organic,completed
14025,1880,2024-05-18,Social,completed
14026,3715,2024-06-25,Paid Search,returned
14027,3587,2024-11-08,Social,completed
14028,1569,2024-07-12,Paid Search,completed
14029,3734,2023-12-06,Social,cancelled
14030,238,2024-02-11,Paid Search,completed
14031,2670,2024-12-04,Organic,completed
14032,2733,2024-01-23,Social,returned
14033,3362,2024-01-12,Paid Search,completed
14034,1883,2024-11-14,Email,completed
14035,969,2024-07-08,Social,completed
14036,176,2024-12-03,Referral,completed
14037,1870,2023-11-14,Social,completed
14038,1807,2024-12-25,Organic,completed
14039,1411,2024-10-27,Organic,completed
14040,2564,2024-08-27,Referral,completed
14041,2141,2024-12-17,Organic,completed
14042,471,2024-04-07,Social,completed
14043,195,2024-01-27,Social,completed
14044,3575,2024-06-30,Organic,completed
14045,2989,2024-08-24,Organic,completed
14046,1849,2024-09-30,Social,returned
14047,1988,2024-11-27,Paid Search,completed
14048,465,2024-07-03,Organic,cancelled
14049,1059,2024-05-16,Social,completed
14050,3305,2024-08-02,Organic,returned
14051,521,2024-09-05,Social,completed
14052,425,2024-11-07,Organic,completed
14053,2246,2024-12-20,Paid Search,completed
14054,3363,2024-12-12,Social,returned
14055,1493,2024-06-18,Organic,completed
14056,2603,2023-12-24,Paid Search,completed
14057,3617,2024-07-08,Social,completed
14058,3579,2024-06-03,Email,completed
14059,1872,2023-10-24,Social,completed
14060,1185,2023-10-14,Paid Search,completed
14061,2307,2024-11-26,Paid Search,completed
14062,3702,2024-01-20,Social,completed
14063,2732,2024-12-04,Paid Search,completed
14064,3819,2024-08-14,Referral,completed
14065,2332,2024-12-22,Paid Search,completed
14066,93,2024-10-30,Paid Search,completed
14067,1785,2024-08-24,Referral,completed
14068,3620,2024-05-07,Referral,completed
14069,136,2024-10-08,Organic,completed
14070,2496,2024-08-21,Social,completed
14071,1490,2024-08-24,Organic,completed
14072,1589,2024-06-05,Referral,completed
14073,2284,2024-12-04,Email,completed
14074,1621,2024-10-28,Organic,completed
14075,3689,2024-12-09,Organic,completed
14076,1220,2024-10-09,Organic,completed
14077,3056,2024-10-14,Email,completed
14078,377,2024-12-02,Social,completed
14079,1332,2024-09-01,Paid Search,completed
14080,660,2024-11-07,Email,completed
14081,885,2024-07-07,Paid Search,completed
14082,2270,2023-12-10,Email,completed
14083,1367,2023-10-20,Email,completed
14084,199,2024-08-07,Organic,completed
14085,3453,2024-11-30,Paid Search,completed
14086,2713,2023-02-14,Paid Search,completed
14087,3819,2024-11-11,Social,completed
14088,3204,2024-04-24,Paid Search,completed
14089,2250,2024-10-16,Paid Search,completed
14090,1839,2024-07-26,Email,completed
14091,3783,2024-04-18,Email,completed
14092,1678,2024-03-21,Referral,completed
14093,2193,2024-07-08,Organic,completed
14094,1334,2024-05-27,Paid Search,completed
14095,1133,2024-06-24,Email,completed
14096,3384,2024-03-27,Email,completed
14097,999,2024-03-22,Paid Search,completed
14098,598,2024-05-08,Paid Search,completed
14099,2937,2023-06-11,Social,returned
14100,3367,2024-02-15,Social,completed
14101,3714,2023-06-27,Email,completed
14102,2689,2024-10-08,Organic,completed
14103,1390,2024-12-01,Paid Search,completed
14104,2055,2023-07-20,Social,completed
14105,765,2024-08-02,Email,completed
14106,859,2024-06-27,Organic,completed
14107,3598,2024-04-26,Social,completed
14108,3394,2024-08-01,Organic,completed
14109,1126,2024-08-25,Paid Search,cancelled
14110,1497,2024-06-30,Organic,completed
14111,3833,2023-10-21,Organic,completed
14112,1541,2024-04-23,Organic,completed
14113,1315,2024-06-10,Social,returned
14114,819,2023-12-07,Paid Search,completed
14115,1606,2024-12-09,Email,completed
14116,1435,2024-03-23,Organic,returned
14117,2963,2024-02-07,Organic,completed
14118,1388,2024-04-16,Paid Search,completed
14119,1830,2024-05-02,Email,returned
14120,1291,2024-09-25,Organic,completed
14121,1286,2024-10-13,Organic,completed
14122,1013,2024-08-13,Social,returned
14123,2003,2023-11-11,Organic,completed
14124,1704,2024-10-23,Paid Search,completed
14125,234,2023-09-28,Paid Search,completed
14126,3725,2024-06-15,Organic,completed
14127,1391,2024-12-16,Referral,completed
14128,3050,2024-02-26,Social,completed
