order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-006632,2024-01-07,Central,Corporate,Technology,Networking,2,0.15,299.97,29.86
ORD-009157,2024-01-07,North,Consumer,Office Supplies,Art,1,0.0,75.02,-2.12
ORD-005722,2024-01-07,North,Consumer,Technology,Laptops,5,0.1,84.11,-3.14
ORD-004656,2024-01-07,North,Home Office,Office Supplies,Binders,2,0.15,62.42,11.86
ORD-009679,2024-01-07,South,Consumer,Furniture,Bookcases,3,0.0,856.02,17.19
ORD-006301,2024-01-07,West,Consumer,Office Supplies,Storage,3,0.0,92.38,4.87
ORD-008016,2024-01-07,East,Consumer,Office Supplies,Storage,3,0.3,43.67,0.48
ORD-009358,2024-01-07,North,Consumer,Technology,Laptops,5,0.1,192.69,25.61
ORD-006003,2024-01-07,South,Consumer,Office Supplies,Storage,3,0.15,35.48,8.98
ORD-003356,2024-01-07,Central,Home Office,Office Supplies,Paper,1,0.0,8.54,-0.07
ORD-002119,2024-01-08,East,Consumer,Office Supplies,Art,4,0.0,54.78,10.6
ORD-004301,2024-01-08,North,Consumer,Furniture,Tables,5,0.0,41.63,-8.73
ORD-008445,2024-01-08,East,Corporate,Office Supplies,Paper,1,0.0,64.49,7.84
ORD-005076,2024-01-08,South,Home Office,Technology,Laptops,4,0.15,283.0,7.01
ORD-011186,2024-01-08,North,Consumer,Office Supplies,Binders,2,0.0,44.82,-8.57
ORD-004266,2024-01-08,South,Home Office,Furniture,Tables,3,0.0,142.88,6.29
ORD-011709,2024-01-08,North,Corporate,Furniture,Tables,2,0.1,322.19,-6.5
ORD-001412,2024-01-08,South,Consumer,Office Supplies,Labels,1,0.1,70.33,6.69
ORD-001839,2024-01-08,South,Consumer,Office Supplies,Art,4,0.1,38.89,-1.87
ORD-011060,2024-01-08,South,Consumer,Technology,Phones,2,0.0,185.02,26.98
ORD-005258,2024-01-08,North,Corporate,Technology,Laptops,3,0.3,973.11,-20.64
ORD-002761,2024-01-08,South,Home Office,Technology,Laptops,1,0.1,323.63,46.68
ORD-003239,2024-01-08,North,Consumer,Office Supplies,Storage,4,0.1,57.85,-5.79
ORD-003837,2024-01-08,South,Corporate,Furniture,Chairs,2,0.15,107.26,5.62
ORD-001668,2024-01-08,South,Consumer,Office Supplies,Labels,3,0.2,4.15,4.35
ORD-008182,2024-01-08,North,Home Office,Office Supplies,Art,4,0.15,70.97,6.34
ORD-000897,2024-01-08,West,Consumer,Furniture,Chairs,2,0.0,254.24,-1.94
ORD-010693,2024-01-08,East,Corporate,Furniture,Chairs,2,0.0,393.28,11.87
ORD-009049,2024-01-08,Central,Corporate,Technology,Networking,1,0.0,271.3,52.18
ORD-009355,2024-01-08,Central,Consumer,Technology,Accessories,4,0.0,479.97,77.17
ORD-009685,2024-01-08,South,Consumer,Office Supplies,Binders,3,0.0,31.34,1.48
ORD-007304,2024-01-09,South,Consumer,Office Supplies,Binders,1,0.0,82.73,4.54
ORD-009548,2024-01-09,East,Corporate,Furniture,Chairs,5,0.0,13.52,-10.0
ORD-010011,2024-01-09,East,Corporate,Office Supplies,Binders,4,0.3,39.68,-0.86
ORD-007101,2024-01-09,Central,Consumer,Office Supplies,Binders,3,0.0,52.12,-3.09
ORD-007024,2024-01-09,North,Consumer,Office Supplies,Paper,1,0.15,34.68,-5.66
ORD-007987,2024-01-09,West,Consumer,Office Supplies,Storage,3,0.2,90.04,1.62
ORD-008252,2024-01-09,East,Consumer,Furniture,Tables,1,0.1,362.96,-11.75
ORD-003156,2024-01-09,East,Consumer,Furniture,Tables,4,0.1,353.61,-14.54
ORD-008852,2024-01-09,West,Consumer,Office Supplies,Binders,3,0.15,12.73,-4.18
ORD-008050,2024-01-09,South,Consumer,Furniture,Tables,1,0.1,95.94,-1.45
ORD-004279,2024-01-09,North,Consumer,Technology,Laptops,1,0.0,89.77,11.59
ORD-002043,2024-01-09,North,Corporate,Technology,Accessories,2,0.15,362.12,27.26
ORD-006868,2024-01-09,East,Home Office,Office Supplies,Binders,4,0.0,93.65,13.52
ORD-002351,2024-01-09,North,Corporate,Furniture,Bookcases,5,0.1,324.75,-13.64
ORD-007839,2024-01-09,South,Consumer,Office Supplies,Storage,2,0.0,41.08,9.44
ORD-010805,2024-01-09,South,Corporate,Technology,Networking,1,0.0,834.59,134.25
ORD-006797,2024-01-09,South,Corporate,Office Supplies,Paper,3,0.15,70.42,19.01
ORD-011108,2024-01-09,South,Consumer,Technology,Accessories,1,0.3,424.67,-9.32
ORD-005179,2024-01-10,Central,Corporate,Technology,Accessories,5,0.0,396.98,66.11
ORD-000237,2024-01-10,North,Corporate,Technology,Phones,5,0.0,142.4,21.37
ORD-005133,2024-01-10,East,Corporate,Office Supplies,Art,1,0.1,62.69,7.19
ORD-006513,2024-01-10,South,Consumer,Office Supplies,Binders,3,0.0,13.37,11.79
ORD-007830,2024-01-10,East,Corporate,Office Supplies,Art,2,0.2,6.06,5.46
ORD-008796,2024-01-10,South,Home Office,Office Supplies,Art,2,0.0,72.9,10.3
ORD-004563,2024-01-10,West,Home Office,Office Supplies,Storage,4,0.2,15.74,-1.31
ORD-003843,2024-01-10,East,Consumer,Office Supplies,Labels,5,0.15,6.8,4.69
ORD-009557,2024-01-10,North,Corporate,Technology,Phones,4,0.2,413.66,18.85
ORD-003624,2024-01-10,North,Consumer,Office Supplies,Labels,4,0.3,70.15,-13.05
ORD-003020,2024-01-10,West,Consumer,Technology,Accessories,5,0.0,497.35,69.89
ORD-008312,2024-01-10,North,Corporate,Office Supplies,Art,4,0.0,55.01,-2.71
ORD-003299,2024-01-10,South,Corporate,Office Supplies,Binders,4,0.0,74.15,24.88
ORD-011621,2024-01-11,East,Home Office,Office Supplies,Labels,5,0.1,67.35,1.1
ORD-003538,2024-01-11,East,Corporate,Technology,Phones,3,0.3,474.05,-12.31
ORD-005039,2024-01-11,West,Consumer,Technology,Accessories,4,0.15,254.0,10.27
ORD-005403,2024-01-11,West,Home Office,Office Supplies,Storage,4,0.3,6.76,5.77
ORD-005283,2024-01-11,East,Home Office,Furniture,Tables,5,0.0,193.12,6.99
ORD-002733,2024-01-11,South,Consumer,Office Supplies,Labels,4,0.15,27.04,-17.78
ORD-001282,2024-01-11,West,Consumer,Technology,Networking,5,0.0,74.72,3.08
ORD-011830,2024-01-11,West,Home Office,Technology,Networking,4,0.2,452.5,17.18
ORD-002734,2024-01-11,West,Consumer,Office Supplies,Storage,5,0.0,89.7,15.3
ORD-002518,2024-01-11,West,Corporate,Furniture,Furnishings,3,0.1,286.79,-18.95
ORD-004425,2024-01-11,North,Consumer,Technology,Accessories,4,0.1,400.16,31.5
ORD-010856,2024-01-11,East,Consumer,Furniture,Tables,2,0.1,595.81,-6.43
ORD-003852,2024-01-12,Central,Corporate,Technology,Networking,5,0.15,279.5,16.61
ORD-002254,2024-01-12,South,Home Office,Office Supplies,Storage,5,0.1,6.49,15.03
ORD-002228,2024-01-12,Central,Corporate,Furniture,Furnishings,4,0.3,704.52,-98.22
ORD-001769,2024-01-12,East,Consumer,Technology,Laptops,5,0.0,737.74,116.26
ORD-003232,2024-01-12,West,Consumer,Office Supplies,Labels,2,0.1,7.65,-3.67
ORD-010332,2024-01-12,South,Corporate,Technology,Networking,2,0.0,522.8,87.92
ORD-000259,2024-01-12,West,Corporate,Office Supplies,Paper,1,0.1,29.21,-5.69
ORD-001646,2024-01-12,West,Consumer,Furniture,Bookcases,3,0.0,317.87,10.72
ORD-009517,2024-01-12,South,Consumer,Office Supplies,Labels,2,0.0,48.21,-6.64
ORD-006116,2024-01-12,Central,Consumer,Technology,Accessories,3,0.0,116.27,24.58
ORD-004443,2024-01-12,East,Consumer,Office Supplies,Binders,3,0.0,60.51,12.87
ORD-007444,2024-01-12,East,Consumer,Furniture,Chairs,3,0.1,293.81,0.65
ORD-001710,2024-01-12,East,Corporate,Office Supplies,Binders,5,0.0,41.49,8.9
ORD-003492,2024-01-12,Central,Corporate,Technology,Accessories,3,0.0,84.09,5.8
ORD-005210,2024-01-12,North,Consumer,Technology,Laptops,4,0.3,412.26,-2.74
ORD-006610,2024-01-13,South,Corporate,Technology,Accessories,1,0.0,372.3,54.47
ORD-001008,2024-01-13,Central,Consumer,Office Supplies,Paper,4,0.0,4.17,7.77
ORD-009472,2024-01-13,North,Consumer,Office Supplies,Labels,4,0.0,67.72,1.75
ORD-000990,2024-01-13,East,Consumer,Furniture,Chairs,4,0.0,325.11,23.75
ORD-010577,2024-01-13,East,Consumer,Technology,Laptops,3,0.0,196.58,36.76
ORD-000549,2024-01-13,North,Corporate,Technology,Phones,5,0.0,80.48,16.29
ORD-006573,2024-01-13,East,Consumer,Furniture,Tables,1,0.1,246.58,0.91
ORD-010737,2024-01-13,North,Consumer,Furniture,Chairs,5,0.2,134.05,-9.92
ORD-001391,2024-01-13,North,Consumer,Technology,Phones,1,0.15,181.72,0.38
ORD-002363,2024-01-13,South,Consumer,Office Supplies,Labels,2,0.1,109.68,16.51
ORD-011527,2024-01-13,South,Consumer,Technology,Phones,5,0.0,729.49,104.3
ORD-001955,2024-01-13,South,Consumer,Furniture,Chairs,4,0.0,69.09,-6.2
ORD-001504,2024-01-13,North,Consumer,Office Supplies,Art,3,0.1,53.97,14.76
ORD-011151,2024-01-13,North,Corporate,Office Supplies,Binders,2,0.0,70.19,2.51
ORD-006989,2024-01-13,East,Corporate,Technology,Accessories,3,0.2,116.07,5.3
ORD-009777,2024-01-14,West,Consumer,Office Supplies,Labels,2,0.2,92.0,-3.61
ORD-003118,2024-01-14,East,Home Office,Office Supplies,Paper,1,0.0,63.49,9.71
ORD-011952,2024-01-14,North,Corporate,Furniture,Tables,1,0.1,63.75,5.75
ORD-000782,2024-01-14,West,Home Office,Technology,Accessories,2,0.0,385.95,66.95
ORD-005463,2024-01-14,South,Corporate,Technology,Accessories,3,0.0,154.82,18.97
ORD-003558,2024-01-14,East,Home Office,Technology,Accessories,4,0.0,427.11,60.21
ORD-000882,2024-01-15,Central,Consumer,Office Supplies,Binders,3,0.3,63.79,0.55
ORD-003451,2024-01-15,East,Home Office,Office Supplies,Storage,2,0.0,34.01,-3.52
ORD-008530,2024-01-15,Central,Consumer,Office Supplies,Art,1,0.1,19.32,3.83
ORD-000429,2024-01-15,West,Consumer,Furniture,Chairs,2,0.0,220.45,7.73
ORD-000929,2024-01-15,West,Consumer,Office Supplies,Labels,5,0.2,43.37,5.53
ORD-003566,2024-01-15,West,Corporate,Office Supplies,Labels,3,0.15,18.93,9.67
ORD-004349,2024-01-15,South,Corporate,Technology,Laptops,3,0.2,364.67,19.05
ORD-005596,2024-01-15,East,Consumer,Office Supplies,Binders,2,0.0,37.36,5.62
ORD-003552,2024-01-15,East,Consumer,Office Supplies,Binders,5,0.1,77.54,-9.44
ORD-010202,2024-01-15,East,Consumer,Technology,Accessories,3,0.0,96.64,12.02
ORD-008821,2024-01-15,North,Consumer,Technology,Laptops,2,0.0,387.64,49.97
ORD-010594,2024-01-15,West,Corporate,Technology,Laptops,5,0.1,486.67,20.75
ORD-001509,2024-01-15,South,Home Office,Office Supplies,Labels,1,0.2,101.4,-8.32
ORD-000003,2024-01-15,West,Home Office,Office Supplies,Storage,5,0.15,59.34,4.84
ORD-007609,2024-01-15,East,Consumer,Office Supplies,Art,5,0.0,55.87,11.63
ORD-010997,2024-01-15,North,Home Office,Office Supplies,Labels,4,0.2,34.59,-2.35
ORD-002973,2024-01-15,North,Corporate,Office Supplies,Labels,2,0.15,30.99,3.29
ORD-005590,2024-01-16,South,Consumer,Office Supplies,Paper,3,0.0,98.82,14.94
ORD-011631,2024-01-16,South,Consumer,Technology,Phones,5,0.1,731.91,65.9
ORD-001582,2024-01-16,East,Consumer,Technology,Laptops,2,0.0,125.09,14.93
ORD-009350,2024-01-16,West,Corporate,Office Supplies,Binders,5,0.0,20.46,-9.59
ORD-001240,2024-01-16,East,Corporate,Office Supplies,Paper,4,0.0,18.51,11.07
ORD-005883,2024-01-16,North,Consumer,Office Supplies,Binders,4,0.15,23.45,5.35
ORD-007420,2024-01-16,East,Corporate,Technology,Phones,5,0.0,423.17,67.24
ORD-011095,2024-01-16,North,Corporate,Technology,Accessories,5,0.2,141.73,-7.2
ORD-002735,2024-01-16,West,Consumer,Furniture,Chairs,1,0.0,91.53,19.08
ORD-007448,2024-01-16,East,Consumer,Office Supplies,Storage,2,0.2,93.78,1.1
ORD-008977,2024-01-16,East,Corporate,Furniture,Tables,3,0.3,339.12,-40.97
ORD-007511,2024-01-17,West,Consumer,Technology,Accessories,2,0.3,222.69,1.01
ORD-000383,2024-01-17,East,Consumer,Office Supplies,Storage,3,0.3,90.78,-5.56
ORD-006478,2024-01-17,North,Consumer,Office Supplies,Storage,2,0.0,19.68,2.05
ORD-008210,2024-01-17,North,Corporate,Technology,Accessories,3,0.0,222.64,43.82
ORD-008908,2024-01-17,South,Corporate,Office Supplies,Art,2,0.0,37.67,-3.65
ORD-006378,2024-01-17,West,Consumer,Furniture,Bookcases,2,0.0,72.05,6.72
ORD-010578,2024-01-17,North,Home Office,Office Supplies,Art,5,0.0,104.69,8.72
ORD-010213,2024-01-17,East,Corporate,Office Supplies,Storage,3,0.0,7.89,-8.61
ORD-006588,2024-01-17,North,Home Office,Office Supplies,Binders,3,0.0,77.17,-5.06
ORD-005741,2024-01-17,East,Consumer,Furniture,Tables,3,0.0,166.73,2.79
ORD-003236,2024-01-17,East,Consumer,Technology,Networking,1,0.1,233.2,19.09
ORD-009678,2024-01-17,West,Corporate,Furniture,Tables,2,0.1,379.77,-13.63
ORD-009034,2024-01-17,West,Corporate,Furniture,Tables,1,0.2,134.6,-19.43
ORD-005761,2024-01-17,South,Consumer,Office Supplies,Labels,2,0.0,13.68,-18.68
ORD-002222,2024-01-17,East,Corporate,Office Supplies,Labels,2,0.0,38.89,10.65
ORD-010515,2024-01-17,North,Home Office,Office Supplies,Storage,1,0.0,49.85,16.43
ORD-002542,2024-01-18,East,Consumer,Technology,Laptops,2,0.0,161.76,21.2
ORD-011911,2024-01-18,West,Consumer,Office Supplies,Binders,5,0.0,21.2,16.93
ORD-006214,2024-01-18,North,Consumer,Office Supplies,Paper,4,0.2,36.75,10.15
ORD-011614,2024-01-18,South,Consumer,Furniture,Bookcases,5,0.1,400.88,-12.21
ORD-008851,2024-01-18,East,Consumer,Technology,Accessories,4,0.1,511.58,56.34
ORD-009365,2024-01-18,North,Home Office,Office Supplies,Storage,4,0.3,36.89,-5.18
ORD-003363,2024-01-18,West,Consumer,Office Supplies,Binders,5,0.3,21.36,1.57
ORD-010546,2024-01-18,West,Corporate,Technology,Phones,3,0.1,49.87,13.06
ORD-009993,2024-01-18,West,Consumer,Office Supplies,Storage,1,0.15,47.24,6.44
ORD-000100,2024-01-18,North,Consumer,Technology,Phones,3,0.0,37.74,-2.95
ORD-007175,2024-01-18,East,Corporate,Technology,Phones,3,0.15,119.26,4.12
ORD-000372,2024-01-18,South,Corporate,Office Supplies,Paper,3,0.1,40.15,-4.36
ORD-003499,2024-01-18,South,Corporate,Technology,Networking,5,0.0,361.84,70.53
ORD-007125,2024-01-18,North,Home Office,Technology,Phones,1,0.0,388.22,51.98
ORD-010034,2024-01-18,West,Home Office,Technology,Networking,3,0.0,331.76,52.28
ORD-008163,2024-01-18,North,Consumer,Furniture,Furnishings,2,0.15,55.01,-3.3
ORD-006406,2024-01-18,North,Corporate,Office Supplies,Paper,3,0.3,21.38,-1.67
ORD-008836,2024-01-19,West,Consumer,Furniture,Tables,3,0.0,131.66,19.25
ORD-006363,2024-01-19,East,Corporate,Office Supplies,Labels,1,0.2,39.81,-5.04
ORD-003252,2024-01-19,South,Corporate,Office Supplies,Labels,3,0.0,5.06,0.71
ORD-007645,2024-01-19,South,Consumer,Furniture,Bookcases,4,0.0,11.48,-9.74
ORD-000365,2024-01-19,North,Consumer,Office Supplies,Art,5,0.1,14.2,3.89
ORD-007167,2024-01-19,South,Home Office,Technology,Networking,2,0.3,271.33,-7.82
ORD-003864,2024-01-19,North,Consumer,Technology,Phones,4,0.1,250.18,19.5
ORD-009586,2024-01-19,North,Consumer,Furniture,Bookcases,1,0.0,397.86,20.78
ORD-004154,2024-01-19,North,Home Office,Office Supplies,Art,4,0.0,32.91,16.59
ORD-009238,2024-01-19,North,Corporate,Technology,Accessories,5,0.0,206.48,25.02
ORD-007515,2024-01-19,Central,Consumer,Office Supplies,Storage,4,0.0,50.74,-10.09
ORD-011675,2024-01-20,East,Consumer,Technology,Laptops,1,0.1,901.81,100.18
ORD-011620,2024-01-20,North,Consumer,Office Supplies,Paper,2,0.0,43.94,3.26
ORD-008350,2024-01-20,East,Consumer,Technology,Networking,3,0.15,666.9,41.56
ORD-006019,2024-01-20,West,Home Office,Office Supplies,Art,1,0.15,7.98,5.65
ORD-002742,2024-01-20,East,Home Office,Office Supplies,Labels,5,0.0,181.73,15.46
ORD-010791,2024-01-20,East,Consumer,Furniture,Furnishings,2,0.1,250.36,-15.42
ORD-004206,2024-01-20,East,Consumer,Furniture,Tables,2,0.1,96.78,-8.0
ORD-001802,2024-01-20,South,Corporate,Office Supplies,Binders,4,0.0,26.09,-6.12
ORD-007211,2024-01-20,West,Consumer,Office Supplies,Paper,5,0.2,40.14,12.74
ORD-000149,2024-01-20,South,Corporate,Technology,Phones,4,0.15,248.51,20.11
ORD-003904,2024-01-20,West,Corporate,Furniture,Bookcases,5,0.3,303.52,-41.04
ORD-001809,2024-01-21,West,Corporate,Technology,Laptops,2,0.0,550.3,91.71
ORD-000571,2024-01-21,North,Corporate,Technology,Laptops,3,0.1,72.84,7.41
ORD-001554,2024-01-21,Central,Home Office,Furniture,Bookcases,2,0.0,135.27,6.4
ORD-007088,2024-01-21,Central,Consumer,Technology,Phones,3,0.2,114.21,5.67
ORD-011818,2024-01-21,West,Consumer,Technology,Phones,3,0.0,263.55,38.12
ORD-002599,2024-01-21,South,Corporate,Technology,Laptops,2,0.0,453.7,85.88
ORD-005704,2024-01-21,West,Corporate,Office Supplies,Storage,5,0.0,42.36,6.78
ORD-002886,2024-01-21,North,Consumer,Technology,Networking,4,0.15,581.55,45.45
ORD-003398,2024-01-21,Central,Consumer,Technology,Networking,3,0.3,433.81,-4.27
ORD-009094,2024-01-21,Central,Corporate,Furniture,Chairs,3,0.0,172.16,-3.46
ORD-006934,2024-01-21,North,Corporate,Office Supplies,Paper,2,0.15,73.29,-1.88
ORD-011666,2024-01-21,South,Consumer,Furniture,Bookcases,1,0.2,103.87,-8.0
ORD-011484,2024-01-21,West,Corporate,Office Supplies,Labels,5,0.0,80.41,25.98
ORD-010047,2024-01-21,North,Corporate,Office Supplies,Binders,4,0.2,122.91,15.67
ORD-008974,2024-01-22,East,Consumer,Furniture,Tables,3,0.0,82.63,0.86
ORD-011344,2024-01-22,West,Home Office,Furniture,Furnishings,2,0.2,550.73,-41.55
ORD-010376,2024-01-22,West,Home Office,Furniture,Chairs,3,0.15,496.18,-25.01
ORD-001014,2024-01-22,East,Home Office,Office Supplies,Binders,3,0.1,10.89,-0.85
ORD-011938,2024-01-22,Central,Consumer,Technology,Phones,2,0.1,293.1,32.15
ORD-010550,2024-01-22,Central,Corporate,Office Supplies,Art,4,0.0,6.85,2.29
ORD-000862,2024-01-22,West,Consumer,Furniture,Bookcases,2,0.1,117.9,-2.08
ORD-009050,2024-01-22,North,Corporate,Office Supplies,Art,5,0.1,12.86,0.58
ORD-001433,2024-01-22,East,Consumer,Furniture,Chairs,3,0.2,96.41,-13.64
ORD-011256,2024-01-22,South,Corporate,Office Supplies,Storage,5,0.15,25.38,-5.36
ORD-011266,2024-01-22,West,Corporate,Office Supplies,Paper,3,0.0,18.56,11.0
ORD-001536,2024-01-22,South,Home Office,Furniture,Bookcases,2,0.0,91.84,7.02
ORD-000550,2024-01-22,West,Home Office,Technology,Phones,2,0.0,553.95,82.32
ORD-001624,2024-01-22,Central,Corporate,Furniture,Chairs,2,0.3,142.28,-22.63
ORD-010178,2024-01-22,North,Corporate,Office Supplies,Art,1,0.0,93.51,8.03
ORD-005677,2024-01-22,South,Corporate,Furniture,Bookcases,5,0.15,174.51,2.18
ORD-010059,2024-01-22,North,Consumer,Office Supplies,Art,1,0.0,9.8,-4.72
ORD-003505,2024-01-23,North,Consumer,Furniture,Chairs,3,0.1,383.53,-17.28
ORD-006292,2024-01-23,East,Corporate,Technology,Accessories,4,0.2,176.84,7.69
ORD-008260,2024-01-23,Central,Corporate,Office Supplies,Binders,1,0.15,19.78,-1.24
ORD-004536,2024-01-23,South,Corporate,Office Supplies,Paper,2,0.1,42.81,10.22
ORD-009963,2024-01-23,South,Consumer,Office Supplies,Labels,5,0.15,27.76,-2.71
ORD-011043,2024-01-23,West,Corporate,Technology,Phones,1,0.0,114.53,12.9
ORD-001115,2024-01-23,East,Corporate,Office Supplies,Storage,4,0.2,13.0,-5.89
ORD-001374,2024-01-23,North,Consumer,Office Supplies,Storage,3,0.1,8.88,-0.5
ORD-003185,2024-01-23,East,Home Office,Office Supplies,Paper,1,0.0,18.96,10.03
ORD-006330,2024-01-23,West,Home Office,Technology,Networking,3,0.15,550.65,39.73
ORD-005375,2024-01-23,North,Consumer,Technology,Phones,3,0.0,499.6,73.16
ORD-002552,2024-01-23,Central,Consumer,Technology,Phones,5,0.0,258.48,57.36
ORD-006226,2024-01-23,North,Consumer,Technology,Accessories,3,0.2,274.8,10.77
ORD-006544,2024-01-23,West,Consumer,Office Supplies,Paper,1,0.0,43.04,-2.21
ORD-008919,2024-01-23,North,Corporate,Technology,Laptops,3,0.1,290.06,40.18
ORD-002725,2024-01-23,East,Consumer,Furniture,Bookcases,4,0.0,140.96,-3.48
ORD-005171,2024-01-23,North,Corporate,Technology,Networking,4,0.15,229.95,12.87
ORD-008582,2024-01-23,Central,Consumer,Office Supplies,Storage,1,0.1,16.7,-7.86
ORD-008555,2024-01-23,West,Consumer,Office Supplies,Paper,2,0.1,32.11,4.65
ORD-008104,2024-01-23,North,Consumer,Technology,Networking,4,0.2,546.98,17.65
ORD-002301,2024-01-23,West,Consumer,Office Supplies,Labels,2,0.1,15.28,7.22
ORD-003926,2024-01-23,Central,Consumer,Office Supplies,Paper,2,0.0,30.13,1.27
ORD-011097,2024-01-23,South,Consumer,Technology,Laptops,3,0.0,294.05,42.04
ORD-007097,2024-01-24,East,Consumer,Technology,Networking,1,0.0,570.86,95.08
ORD-008544,2024-01-24,Central,Home Office,Technology,Networking,4,0.15,605.43,46.06
ORD-004121,2024-01-24,North,Corporate,Office Supplies,Binders,5,0.1,88.58,11.62
ORD-010055,2024-01-24,East,Corporate,Technology,Phones,2,0.0,509.48,84.95
ORD-004108,2024-01-24,South,Consumer,Office Supplies,Storage,5,0.0,100.84,11.17
ORD-009389,2024-01-24,Central,Consumer,Furniture,Furnishings,5,0.0,69.03,20.81
ORD-008190,2024-01-24,North,Home Office,Office Supplies,Labels,5,0.0,21.16,8.47
ORD-000053,2024-01-24,East,Consumer,Office Supplies,Binders,2,0.15,23.57,-7.38
ORD-000348,2024-01-24,West,Consumer,Office Supplies,Art,1,0.0,28.83,-10.18
ORD-003172,2024-01-24,South,Consumer,Technology,Accessories,5,0.0,335.31,34.07
ORD-003860,2024-01-24,East,Home Office,Office Supplies,Art,3,0.2,27.65,10.57
ORD-009990,2024-01-24,South,Consumer,Office Supplies,Art,4,0.0,44.66,8.23
ORD-005223,2024-01-24,South,Consumer,Technology,Laptops,3,0.1,352.8,34.69
ORD-009341,2024-01-24,Central,Corporate,Furniture,Furnishings,1,0.0,133.29,19.64
ORD-005502,2024-01-24,North,Consumer,Technology,Networking,4,0.1,286.5,20.21
ORD-004568,2024-01-24,East,Corporate,Office Supplies,Binders,3,0.15,43.62,14.43
ORD-001202,2024-01-24,Central,Corporate,Technology,Laptops,2,0.0,224.79,35.89
ORD-009872,2024-01-24,South,Home Office,Office Supplies,Paper,4,0.2,32.32,-7.87
ORD-002993,2024-01-25,East,Home Office,Office Supplies,Paper,1,0.15,45.54,13.13
ORD-001874,2024-01-25,Central,Corporate,Furniture,Chairs,3,0.1,142.46,8.21
ORD-008563,2024-01-25,Central,Corporate,Office Supplies,Binders,2,0.0,45.3,-1.64
ORD-006340,2024-01-25,East,Corporate,Office Supplies,Art,5,0.3,91.33,-0.45
ORD-010525,2024-01-25,North,Corporate,Office Supplies,Art,2,0.2,25.83,-10.96
ORD-000831,2024-01-25,East,Consumer,Technology,Phones,4,0.1,278.23,29.54
ORD-008789,2024-01-25,East,Consumer,Office Supplies,Binders,4,0.15,53.42,-3.4
ORD-005412,2024-01-25,Central,Corporate,Office Supplies,Paper,1,0.2,39.03,-3.96
ORD-001716,2024-01-25,East,Corporate,Office Supplies,Storage,3,0.2,78.36,0.09
ORD-009910,2024-01-25,East,Consumer,Technology,Accessories,1,0.0,594.71,94.56
ORD-007578,2024-01-26,South,Consumer,Furniture,Tables,4,0.0,43.71,4.1
ORD-007613,2024-01-26,North,Home Office,Technology,Accessories,5,0.0,377.11,78.0
